id,fopt,freq,fts,machine,memory,natoms,nbasis,nproc,popt,sp,runtime
mb39.comet.sdsc.xsede.org.698211.150718,0,0,0,3,8000,38,422,16,0,1,3028
mo50.comet.sdsc.xsede.org.625758.150629,0,0,0,3,8000,38,414,16,0,1,3370
dh4p4sf.comet.sdsc.xsede.org.687182.150714,0,1,0,3,1000,30,259,16,0,0,2198
dh1r1opt.comet.sdsc.xsede.org.604484.150618,1,1,0,3,1000,12,119,16,0,0,466
dh1ep1opt.comet.sdsc.xsede.org.613669.150625,1,1,0,3,1000,24,221,16,0,0,3646
rs12a.trestles.sdsc.teragrid.org.2542920.150316,1,1,0,1,8000,43,346,4,0,0,28999
1li_2a_b3_e_1.comet.sdsc.xsede.org.569678.150529,0,0,0,3,8000,36,408,16,0,1,7968
dh3t2irc.comet.sdsc.xsede.org.629401.150630,0,0,0,0,1000,27,240,16,0,0,86325
ms98.gordon.sdsc.edu.2048736.150513,1,1,0,2,8000,32,425,16,0,0,32328
k2.comet.sdsc.xsede.org.649227.150704,0,2,0,3,8000,52,335,16,0,0,205737
vd10.trestles.sdsc.teragrid.org.2486740.150210,1,0,0,1,8000,62,622,16,0,0,348561
aw1-26.comet.sdsc.xsede.org.742041.150803,1,0,0,3,8000,38,471,16,0,0,300431
dh1tr2.comet.sdsc.xsede.org.572757.150531,1,1,0,3,1000,12,102,16,0,0,471
mg61.comet.sdsc.xsede.org.590518.150610,1,0,0,3,8000,51,492,16,0,0,103573
dh2tr1sf.comet.sdsc.xsede.org.590252.150610,0,1,0,3,1000,12,119,16,0,0,295
p1nsf.comet.sdsc.xsede.org.609456.150622,0,1,0,3,1000,24,217,16,0,0,1160
mw49.comet.sdsc.xsede.org.567988.150528,1,0,0,3,8000,49,492,16,0,0,273436
ds50.trestles.sdsc.teragrid.org.2521679.150225,1,1,0,1,8000,55,337,16,0,0,42014
f5.trestles.sdsc.teragrid.org.2525543.150226,1,1,0,1,1000,20,222,0,0,0,5222
ka6.comet.sdsc.xsede.org.595550.150613,1,1,0,3,8000,13,86,16,0,0,509
dh1tt3nbo.comet.sdsc.xsede.org.614942.150626,0,0,0,3,1000,24,221,16,0,1,280
fy7.trestles.sdsc.teragrid.org.2525201.150225,1,1,0,1,1000,20,248,0,0,0,11537
mu56.comet.sdsc.xsede.org.674165.150708,1,0,0,3,8000,64,609,16,0,0,506252
li_na5a_bp.trestles.sdsc.teragrid.org.2574452.150412,1,1,0,1,16000,34,372,16,0,0,38238
mu28.comet.sdsc.xsede.org.673420.150707,1,0,0,3,8000,99,939,16,0,0,1055559
n36.comet.sdsc.xsede.org.1272914.151116,0,0,0,3,2000,7,292,16,0,1,391417
mg31.comet.sdsc.xsede.org.575901.150602,1,0,0,3,8000,57,577,16,0,0,218721
my3.trestles.sdsc.teragrid.org.2577025.150414,1,1,0,1,8000,37,234,16,0,0,12166
n2.comet.sdsc.xsede.org.1373958.151215,1,1,0,3,1000,5,212,16,0,0,5690
4TS2r.trestles.sdsc.teragrid.org.2554290.150329,0,0,0,0,16000,54,558,16,0,0,49649
mw7.comet.sdsc.xsede.org.543109.150514,1,0,0,3,8000,37,360,4,0,0,44913
mw20.trestles.sdsc.teragrid.org.2577179.150414,1,1,0,1,8000,89,906,16,0,0,185863
r19.trestles.sdsc.teragrid.org.2448702.150118,0,0,0,1,8000,49,501,16,0,1,10844
nb5.comet.sdsc.xsede.org.806483.150818,1,0,0,3,2000,5,300,16,0,0,2649
aw6-26.comet.sdsc.xsede.org.752695.150808,3,0,0,3,8000,38,471,16,0,0,792334
ki12.comet.sdsc.xsede.org.692005.150716,0,1,0,3,8000,46,732,16,0,0,142206
mm66.comet.sdsc.xsede.org.600368.150616,1,1,0,3,8000,52,711,16,0,0,131147
dh3t2sfnbo.comet.sdsc.xsede.org.596276.150613,0,0,0,3,1000,27,240,16,0,1,223
sa31.comet.sdsc.xsede.org.591704.150611,1,1,0,3,8000,46,540,16,0,0,12777
n10p.comet.sdsc.xsede.org.1364942.151211,1,1,0,3,1000,5,256,16,0,0,11060
k2.comet.sdsc.xsede.org.607611.150620,1,1,0,3,8000,51,326,16,0,0,61318
dh2p3sf.comet.sdsc.xsede.org.631480.150701,0,1,0,3,1000,27,240,16,0,0,1757
TSqc2.comet.sdsc.xsede.org.978144.150909,0,1,1,3,16000,13,123,16,0,0,978988
mw78.comet.sdsc.xsede.org.564188.150526,1,0,0,3,8000,51,496,16,0,0,388688
TS2-H2Ob3scf.trestles.sdsc.teragrid.org.2579304.150416,0,0,0,1,0,13,270,0,0,1,5611
nt7.comet.sdsc.xsede.org.648899.150703,0,0,0,3,2000,5,270,16,0,1,117633
mg5.comet.sdsc.xsede.org.571744.150530,1,0,0,3,8000,40,422,16,0,0,57173
ACa1h4_2b.trestles.sdsc.teragrid.org.2580324.150417,1,1,0,1,16000,51,603,16,0,0,101358
md71.comet.sdsc.xsede.org.562328.150525,1,0,0,3,8000,88,865,6,0,0,337163
natr.comet.sdsc.xsede.org.604513.150618,1,0,0,3,5000,6,138,16,0,0,553
ACa1b4.trestles.sdsc.teragrid.org.2525689.150226,1,1,0,1,16000,39,483,16,0,0,58429
k.comet.sdsc.xsede.org.749159.150806,1,1,0,3,8000,45,495,8,0,0,6561
ma15.comet.sdsc.xsede.org.695461.150717,0,0,0,3,8000,38,422,16,0,1,2087
mc48.comet.sdsc.xsede.org.558316.150521,1,0,0,3,8000,43,437,16,0,0,210370
bm21.comet.sdsc.xsede.org.738992.150801,1,0,0,3,8000,32,425,16,0,0,139614
kc7.comet.sdsc.xsede.org.664996.150707,0,1,0,3,8000,46,460,16,0,0,9028
mh43.comet.sdsc.xsede.org.584214.150607,1,1,0,3,8000,49,612,16,0,0,35959
mp1.trestles.sdsc.teragrid.org.2580162.150417,1,1,0,1,8000,66,652,16,0,0,264849
mb18.comet.sdsc.xsede.org.553480.150519,1,0,0,3,8000,41,441,16,0,0,181229
p33.comet.sdsc.xsede.org.610715.150623,1,1,0,3,1000,24,217,16,0,0,5085
mh78.comet.sdsc.xsede.org.584482.150607,1,1,0,3,8000,46,473,16,0,0,39763
nr66.trestles.sdsc.teragrid.org.2515724.150222,1,0,0,1,8000,49,501,16,0,0,264739
mg47.comet.sdsc.xsede.org.577853.150603,1,0,0,3,8000,60,592,16,0,0,273680
dav_r246_xyl+vt.trestles.sdsc.teragrid.org.2530438.150302,1,1,0,1,1000,43,346,16,0,0,44395
md20.trestles.sdsc.teragrid.org.2581504.150419,1,1,0,1,8000,49,492,16,0,0,60316
mb23.comet.sdsc.xsede.org.553537.150519,1,0,0,3,8000,41,441,16,0,0,200928
ma48.comet.sdsc.xsede.org.697621.150718,0,0,0,3,8000,38,422,16,0,1,3060
na2_2.comet.sdsc.xsede.org.544640.150515,1,1,0,3,5000,4,72,16,0,0,475
mt1.comet.sdsc.xsede.org.670976.150707,1,1,0,3,8000,96,1161,16,0,0,1155976
dh3tt1.comet.sdsc.xsede.org.592535.150611,0,1,1,3,1000,27,240,16,0,0,4892
dh3tp2sf.comet.sdsc.xsede.org.631429.150701,0,1,0,3,1000,27,240,16,0,0,1954
mo16.trestles.sdsc.teragrid.org.2579477.150416,1,1,0,1,8000,89,906,16,0,0,266298
5al.comet.sdsc.xsede.org.720404.150726,0,0,0,3,1000,48,550,16,0,1,1044
nt8f.trestles.sdsc.teragrid.org.2555436.150331,1,0,0,1,2000,6,412,16,0,0,153932
2rb5b_b3test.gordon.sdsc.edu.2044317.150508,1,1,0,2,16000,68,743,16,0,0,161886
mm55.comet.sdsc.xsede.org.600326.150616,1,1,0,3,8000,46,603,16,0,0,31982
dh3p4sf.comet.sdsc.xsede.org.629373.150630,0,1,0,3,1000,27,240,16,0,0,1616
MS1H2O-1.trestles.sdsc.teragrid.org.2517743.150223,1,1,0,1,16000,13,131,16,0,0,40107
4rb_2b_bp_e_3.comet.sdsc.xsede.org.650163.150705,0,0,0,3,8000,36,407,16,0,1,15831
dh1t4irc.comet.sdsc.xsede.org.612229.150624,0,0,0,0,1000,24,221,16,0,0,68526
mq46.comet.sdsc.xsede.org.631260.150701,0,0,0,3,8000,41,433,16,0,1,3448
dv94.trestles.sdsc.teragrid.org.2534680.150304,1,0,0,1,2000,37,510,2,0,0,299326
n3t.comet.sdsc.xsede.org.1366262.151212,1,1,0,3,1000,5,168,16,0,0,1198
k1w.comet.sdsc.xsede.org.649199.150704,1,1,0,3,8000,39,260,16,0,0,20239
pu7.trestles.sdsc.teragrid.org.2552515.150327,0,0,0,1,9000,19,192,16,0,1,30577
mq14.comet.sdsc.xsede.org.628709.150629,0,0,0,3,8000,41,433,16,0,1,3794
S3K.comet.sdsc.xsede.org.525545.150505,1,1,0,3,8000,22,297,16,0,0,3368
nm142df.comet.sdsc.xsede.org.562478.150525,1,0,0,3,1000,7,322,16,0,0,72969
dh2t2sf.comet.sdsc.xsede.org.588472.150609,0,1,0,3,1000,27,240,16,0,0,1617
nan8.comet.sdsc.xsede.org.824891.150821,1,1,0,3,8000,14,180,4,0,0,1063
default_job.comet.sdsc.xsede.org.749953.150807,1,0,0,3,500,3,19,1,0,0,2
dh1r2opt.comet.sdsc.xsede.org.604485.150618,1,1,0,3,1000,12,102,16,0,0,419
nb48.comet.sdsc.xsede.org.1266161.151113,0,0,0,3,3000,7,324,16,0,1,451155
ma25.comet.sdsc.xsede.org.555883.150520,1,0,0,3,8000,41,433,16,0,0,168303
nt8e.trestles.sdsc.teragrid.org.2555435.150331,1,0,0,1,2000,6,412,16,0,0,150442
mm16.trestles.sdsc.teragrid.org.2579414.150416,1,1,0,1,8000,59,573,16,0,0,105891
int1h2o.comet.sdsc.xsede.org.836873.150825,1,1,0,3,16000,13,195,16,0,0,77170
natr.trestles.sdsc.teragrid.org.2588881.150427,1,1,0,1,0,3,54,0,0,0,17
dh4tt2sfnbo.comet.sdsc.xsede.org.596655.150614,0,0,0,3,1000,30,259,16,0,1,391
add1-H2O-2.trestles.sdsc.teragrid.org.2506082.150219,1,1,0,1,16000,13,131,16,0,0,78711
nc33.comet.sdsc.xsede.org.871940.150828,0,0,0,3,2000,7,250,16,0,1,178514
yu1secis.comet.sdsc.xsede.org.760089.150811,1,1,0,3,8000,19,309,16,0,0,19289
me23.comet.sdsc.xsede.org.562197.150524,0,0,0,3,8000,28,388,0,0,1,2415
yn6.trestles.sdsc.teragrid.org.2484215.150209,1,1,0,1,1000,20,248,0,0,0,11315
dh4p3opt.comet.sdsc.xsede.org.644374.150702,1,1,0,3,1000,30,259,16,0,0,5934
2k5b.trestles.sdsc.teragrid.org.2582403.150421,1,1,0,1,8000,68,765,16,0,0,57146
mb29.trestles.sdsc.teragrid.org.2583149.150422,1,1,0,1,8000,61,594,16,0,0,82191
py1.comet.sdsc.xsede.org.844156.150827,1,1,0,3,8000,44,459,16,0,0,84002
C1n_bp.comet.sdsc.xsede.org.530652.150508,0,0,0,3,8000,33,375,16,0,1,198
dh1ep3sf.comet.sdsc.xsede.org.573966.150601,0,1,0,3,1000,24,221,16,0,0,1606
dav_p_xyl_g_mpw_geo.trestles.sdsc.teragrid.org.2554584.150329,1,0,0,1,1000,21,172,16,0,0,1842
mq53.comet.sdsc.xsede.org.631289.150701,0,0,0,3,8000,41,433,16,0,1,3301
dy6.comet.sdsc.xsede.org.737985.150801,1,1,0,3,8000,55,874,16,0,0,376973
cs_na5a_b3_1.trestles.sdsc.teragrid.org.2574254.150412,1,1,0,1,16000,34,371,16,0,0,46823
t1.comet.sdsc.xsede.org.1620808.160213,1,1,0,3,16000,0,0,16,0,0,1449144
MS2H2Ob3.trestles.sdsc.teragrid.org.2570094.150406,1,1,0,1,16000,13,422,16,0,0,877365
nm48a1.comet.sdsc.xsede.org.597762.150615,1,0,0,3,1000,7,282,16,0,0,244051
ns31.trestles.sdsc.teragrid.org.2583552.150423,1,1,0,1,1000,7,292,16,0,0,23123
n1y.comet.sdsc.xsede.org.1317584.151126,1,1,0,3,1000,5,124,16,0,0,857
ma20.comet.sdsc.xsede.org.695470.150717,0,0,0,3,8000,38,422,16,0,1,3205
py1w.comet.sdsc.xsede.org.748887.150806,1,1,0,3,8000,47,484,16,0,0,52011
ns34.trestles.sdsc.teragrid.org.2583555.150423,1,1,0,1,1000,7,292,16,0,0,3807
mu10.trestles.sdsc.teragrid.org.2572391.150409,1,0,0,1,8000,50,158,16,0,0,63435
mf5.comet.sdsc.xsede.org.512027.150427,1,1,0,3,8000,39,424,16,0,0,14095
kc9.comet.sdsc.xsede.org.664998.150707,0,1,0,3,8000,46,460,16,0,0,9071
dav_r246t.trestles.sdsc.teragrid.org.2528273.150227,1,1,0,1,1000,43,346,16,0,0,53893
n1.comet.sdsc.xsede.org.802500.150817,1,0,0,3,2000,5,300,16,0,0,1444
nanm8+.comet.sdsc.xsede.org.940708.150903,0,0,0,3,8000,16,216,4,0,1,46
md6.comet.sdsc.xsede.org.511920.150427,1,1,0,3,8000,67,606,16,0,0,35955
n2.comet.sdsc.xsede.org.1304892.151122,1,1,0,3,1000,3,122,16,0,0,554
r10.trestles.sdsc.teragrid.org.2448669.150118,0,0,0,1,8000,49,501,16,0,1,15985
AMg1b4.trestles.sdsc.teragrid.org.2580327.150417,1,1,0,1,16000,39,470,16,0,0,55284
mr47.comet.sdsc.xsede.org.530894.150508,1,1,0,3,8000,68,812,16,0,0,83724
vd14.trestles.sdsc.teragrid.org.2486745.150210,1,0,0,1,8000,62,622,16,0,0,361610
ms22.comet.sdsc.xsede.org.629064.150630,1,1,0,3,8000,46,540,16,0,0,18211
nf48.comet.sdsc.xsede.org.563496.150526,1,1,0,3,1000,7,324,16,0,0,24805
mg52.comet.sdsc.xsede.org.590488.150610,1,0,0,3,8000,48,477,16,0,0,115617
dh3p2.comet.sdsc.xsede.org.581691.150605,1,1,0,3,1000,27,240,16,0,0,8863
na4_1f_d2.trestles.sdsc.teragrid.org.2484191.150209,0,1,0,1,5000,6,138,12,0,0,15834
hAMg1e3_s.comet.sdsc.xsede.org.649417.150704,1,1,0,3,16000,39,470,16,0,0,12969
dh2tt3sf.comet.sdsc.xsede.org.590291.150610,0,1,0,3,1000,27,240,16,0,0,2114
j5c.comet.sdsc.xsede.org.738607.150801,1,1,0,3,8000,58,654,16,0,0,56774
nb47.comet.sdsc.xsede.org.767694.150812,0,0,0,3,3000,7,324,16,0,1,380544
mr64.comet.sdsc.xsede.org.649407.150704,0,0,0,3,8000,41,433,16,0,1,3672
n2s.comet.sdsc.xsede.org.1374041.151215,1,1,0,3,1000,5,212,16,0,0,5433
mk6.comet.sdsc.xsede.org.516609.150430,1,0,0,3,12000,53,522,16,0,0,107271
n1z.comet.sdsc.xsede.org.1316665.151126,1,1,0,3,1000,5,124,16,0,0,6709
hAMg1g6_s.comet.sdsc.xsede.org.649420.150704,1,1,0,3,16000,39,470,16,0,0,45649
mt14.trestles.sdsc.teragrid.org.2501540.150218,12,0,0,1,8000,41,441,16,0,0,4460171
AKdye.trestles.sdsc.teragrid.org.2476158.150205,1,1,0,1,5000,78,572,8,0,0,52876
mh60.comet.sdsc.xsede.org.584304.150607,1,1,0,3,8000,35,356,16,0,0,10749
dh4ep2sf.comet.sdsc.xsede.org.868009.150828,0,1,0,3,1000,30,259,16,0,0,2607
2TStest3_0.trestles.sdsc.teragrid.org.2448654.150118,0,1,1,1,16000,68,681,16,0,0,270737
am28.comet.sdsc.xsede.org.738747.150801,0,0,0,3,8000,41,433,16,0,1,3892
dh1et4sf.comet.sdsc.xsede.org.572685.150531,0,1,0,3,1000,24,221,16,0,0,1506
bm38.comet.sdsc.xsede.org.739037.150801,1,0,0,3,8000,35,448,16,0,0,112673
default_job.comet.sdsc.xsede.org.562292.150525,1,1,0,3,0,3,54,0,0,0,8
S3Na.trestles.sdsc.teragrid.org.2529807.150301,1,1,0,1,8000,22,284,16,0,0,45527
dav_r_3ph_g_geo.comet.sdsc.xsede.org.587140.150608,1,0,0,3,1000,54,485,16,0,0,29081
na_2a_b3.comet.sdsc.xsede.org.564447.150526,1,1,0,3,16000,34,380,16,0,0,45584
4rb_1a_b3_e.comet.sdsc.xsede.org.572705.150531,0,0,0,3,8000,36,407,8,0,1,3938
nan.comet.sdsc.xsede.org.887774.150829,1,1,0,3,8000,18,204,4,0,0,1048
dh4t4sf.comet.sdsc.xsede.org.687197.150714,0,1,0,3,1000,30,259,16,0,0,2273
ma40.comet.sdsc.xsede.org.697517.150718,0,0,0,3,8000,38,422,16,0,1,1891
9f.comet.sdsc.xsede.org.809348.150819,1,1,0,3,16000,62,714,16,0,0,70596
nma2.comet.sdsc.xsede.org.806393.150818,1,0,0,3,2000,5,300,16,0,0,53005
dav_ts246_xyl_m06.trestles.sdsc.teragrid.org.2540579.150312,0,1,1,1,1000,40,327,16,0,0,83958
dh1tt2sf.comet.sdsc.xsede.org.614938.150626,0,1,0,3,1000,24,221,16,0,0,1481
mg9.comet.sdsc.xsede.org.511970.150427,1,1,0,3,8000,61,594,16,0,0,28586
md65.comet.sdsc.xsede.org.562307.150525,1,0,0,3,8000,88,865,6,0,0,359922
dh3r1sf.comet.sdsc.xsede.org.592387.150611,0,1,0,3,1000,15,138,16,0,0,281
dh1t3sfirc.gordon.sdsc.edu.2071427.150528,0,0,0,0,1000,24,221,16,0,0,96218
mk77.comet.sdsc.xsede.org.614329.150625,1,1,0,3,8000,52,498,16,0,0,15888
dav_r246_xyl.trestles.sdsc.teragrid.org.2530436.150302,1,1,0,1,1000,43,346,16,0,0,38024
n41.comet.sdsc.xsede.org.1265450.151113,1,0,0,3,1000,7,324,16,0,0,2909
n1.comet.sdsc.xsede.org.1316352.151126,1,1,0,3,1000,5,124,16,0,0,6965
mi16.trestles.sdsc.teragrid.org.2588807.150426,1,1,0,1,8000,56,515,16,0,0,60817
n13.comet.sdsc.xsede.org.1316821.151126,1,1,0,3,1000,5,124,16,0,0,1096
mw36.comet.sdsc.xsede.org.567943.150528,1,0,0,3,8000,62,596,16,0,0,286328
Li_K.trestles.sdsc.teragrid.org.2579052.150415,1,0,0,1,16000,34,372,16,0,0,56610
na3_3.comet.sdsc.xsede.org.544649.150515,1,1,0,3,5000,5,90,16,0,0,2152
mu23.comet.sdsc.xsede.org.549092.150518,1,0,0,3,8000,49,612,16,0,0,362305
ATScv1after-H2Ohfm.gordon.sdsc.edu.1962802.150321,0,1,1,2,16000,14,222,16,0,0,104371
dk10.comet.sdsc.xsede.org.753587.150808,1,0,0,3,8000,46,732,16,0,0,334641
rb_na5a_b3.trestles.sdsc.teragrid.org.2573561.150410,1,1,0,1,16000,34,371,16,0,0,517022
sa29.comet.sdsc.xsede.org.591699.150611,1,1,0,3,8000,40,505,16,0,0,29423
mb17.trestles.sdsc.teragrid.org.2583119.150422,1,1,0,1,8000,36,358,16,0,0,17693
dh1et2sf.comet.sdsc.xsede.org.573985.150601,0,1,0,3,1000,24,221,16,0,0,1467
mi14.trestles.sdsc.teragrid.org.2588805.150426,1,1,0,1,8000,56,515,16,0,0,65143
dav_ts_un_tol_mpw.blacklight.psc.xsede.org.458739.150608,0,0,1,0,1000,21,172,16,0,0,4394
r62.trestles.sdsc.teragrid.org.2499533.150217,1,0,0,1,8000,49,501,16,0,0,220164
ma25.trestles.sdsc.teragrid.org.2582358.150421,1,1,0,1,8000,45,462,16,0,0,45617
mr9.gordon.sdsc.edu.2044188.150508,1,1,0,2,12000,76,698,16,0,0,80493
n2a.comet.sdsc.xsede.org.1316237.151126,1,1,0,3,1000,5,124,16,0,0,494
mp20.trestles.sdsc.teragrid.org.2580193.150417,1,1,0,1,8000,84,844,16,0,0,264179
mz67.comet.sdsc.xsede.org.544502.150515,1,0,0,3,8000,63,607,6,0,0,156182
me36.comet.sdsc.xsede.org.566608.150527,0,0,0,3,8000,33,487,0,0,1,4391
mo34.gordon.sdsc.edu.2042980.150507,1,1,0,2,8000,62,553,16,0,0,31212
7TS1f.trestles.sdsc.teragrid.org.2449604.150119,1,1,0,1,20000,40,426,16,0,0,53239
rs15.trestles.sdsc.teragrid.org.2540549.150312,1,1,0,1,8000,46,365,4,0,0,28833
nr080.trestles.sdsc.teragrid.org.2530412.150301,1,0,0,1,8000,64,665,16,0,0,743981
mz2.trestles.sdsc.teragrid.org.2576910.150414,1,1,0,1,8000,52,524,16,0,0,58676
mw14.trestles.sdsc.teragrid.org.2577166.150414,1,1,0,1,8000,76,500,16,0,0,156568
1K_b3_2b.comet.sdsc.xsede.org.567878.150528,1,1,0,3,16000,65,711,16,0,0,140276
dav_p246_xyl5.trestles.sdsc.teragrid.org.2543831.150316,1,1,0,1,1000,43,346,16,0,0,33132
n2t.comet.sdsc.xsede.org.1373989.151215,1,1,0,3,1000,5,212,16,0,0,4118
nm43.trestles.sdsc.teragrid.org.2572861.150410,1,0,0,1,1000,7,252,16,0,0,110180
na5_MP_vt13_min.gordon.sdsc.edu.2040731.150506,1,1,0,2,0,3,54,0,0,0,11
nm35.comet.sdsc.xsede.org.559801.150522,1,0,0,3,1000,7,292,16,0,0,34350
li_A_b3_bp.gordon.sdsc.edu.2048417.150513,1,1,0,2,8000,34,372,8,0,0,9594
ml24.comet.sdsc.xsede.org.605018.150618,1,0,0,3,8000,62,553,16,0,0,101396
dav_ts1ph_hf_calcfc.comet.sdsc.xsede.org.720216.150726,0,0,1,3,1000,34,289,16,0,0,3326
mh26.comet.sdsc.xsede.org.511862.150427,1,1,0,3,8000,62,764,16,0,0,63851
CH3SH2O.trestles.sdsc.teragrid.org.2533591.150303,0,1,0,1,16000,8,78,16,0,0,31751
ka4.comet.sdsc.xsede.org.671010.150707,0,1,0,3,8000,47,561,16,0,0,18010
mk7.comet.sdsc.xsede.org.516610.150430,1,0,0,3,12000,53,522,16,0,0,107293
default_job.comet.sdsc.xsede.org.597569.150615,1,0,0,3,500,3,19,1,0,0,2
mn47.comet.sdsc.xsede.org.628906.150630,0,0,0,3,8000,38,414,16,0,1,2706
mh58.comet.sdsc.xsede.org.584280.150607,1,1,0,3,8000,35,356,16,0,0,20607
6TS1r.trestles.sdsc.teragrid.org.2433800.150102,0,0,0,0,16000,58,583,16,0,0,1739599
default_job.comet.sdsc.xsede.org.612122.150623,1,0,0,3,500,3,19,1,0,0,2
ds13.trestles.sdsc.teragrid.org.2489178.150212,1,1,0,1,8000,32,104,16,0,0,2999
n13.comet.sdsc.xsede.org.563508.150526,0,1,0,3,1000,7,322,16,0,0,178773
mm58.comet.sdsc.xsede.org.600330.150616,1,1,0,3,8000,40,495,16,0,0,19753
na5_100_db1.trestles.sdsc.teragrid.org.2547000.150320,1,0,0,1,5000,7,560,10,0,0,3085551
dh3tr2sf.comet.sdsc.xsede.org.595234.150612,0,1,0,3,1000,12,102,16,0,0,217
5cs_1a_bp_e.comet.sdsc.xsede.org.572694.150531,0,0,0,3,8000,36,407,16,0,1,24062
dav_r_benz_xyl_mpw_freq.comet.sdsc.xsede.org.595462.150613,0,1,0,3,1000,33,300,16,0,0,4805
nt65.trestles.sdsc.teragrid.org.2556491.150401,1,0,0,1,1000,5,339,16,0,0,64165
mk65.comet.sdsc.xsede.org.596483.150614,1,0,0,3,8000,49,496,16,0,0,163603
my8.comet.sdsc.xsede.org.670955.150707,1,1,0,3,8000,62,762,16,0,0,335760
n10b.comet.sdsc.xsede.org.1316190.151126,1,1,0,3,1000,5,124,16,0,0,307
mw38.comet.sdsc.xsede.org.567945.150528,1,0,0,3,8000,48,464,16,0,0,107049
5ah.comet.sdsc.xsede.org.720403.150726,0,0,0,3,1000,48,550,16,0,1,989
dh1t1sfm.comet.sdsc.xsede.org.721497.150727,0,1,0,3,1000,24,221,16,0,0,2013
mk69.comet.sdsc.xsede.org.614325.150625,1,0,0,3,8000,49,496,16,0,0,136675
mi6.trestles.sdsc.teragrid.org.2588793.150426,1,1,0,1,8000,53,496,16,0,0,49749
r81.trestles.sdsc.teragrid.org.2499948.150217,1,0,0,1,8000,64,665,16,0,0,727089
2na_1a_bp_e_3.comet.sdsc.xsede.org.650150.150705,0,0,0,3,8000,36,416,16,0,1,11787
nr64.trestles.sdsc.teragrid.org.2515721.150222,1,0,0,1,8000,49,501,16,0,0,382938
nm362d.comet.sdsc.xsede.org.600371.150616,1,0,0,3,3000,7,292,16,0,0,56588
TS1b3.comet.sdsc.xsede.org.826074.150821,0,1,1,3,16000,10,330,16,0,0,33409
fy4.trestles.sdsc.teragrid.org.2525184.150225,1,1,0,1,1000,20,209,0,0,0,8457
Ca2.trestles.sdsc.teragrid.org.2498431.150217,1,1,0,1,8000,45,319,16,0,0,26175
dav_ts_ph_tol_mpw_geo.gordon.sdsc.edu.2091244.150609,0,0,1,2,1000,31,270,16,0,0,5317
2g4.comet.sdsc.xsede.org.796607.150814,1,1,0,3,1000,58,670,16,0,0,130776
ACa1i1.trestles.sdsc.teragrid.org.2539443.150311,1,1,0,1,16000,39,483,16,0,0,52273
mq35.comet.sdsc.xsede.org.648588.150703,0,0,0,3,8000,41,433,16,0,1,3383
new3.comet.sdsc.xsede.org.1339910.151203,1,1,0,3,1000,5,124,16,0,0,2229
mu47.comet.sdsc.xsede.org.673441.150707,1,0,0,3,8000,66,652,16,0,0,393863
ds48.trestles.sdsc.teragrid.org.2521674.150225,1,1,0,1,8000,55,337,16,0,0,60278
p44sf.comet.sdsc.xsede.org.612107.150623,0,1,0,3,1000,24,217,16,0,0,1169
dav_p_3ph_g_geo.comet.sdsc.xsede.org.587147.150608,1,0,0,3,1000,54,485,16,0,0,19266
dh2et3sf.comet.sdsc.xsede.org.590215.150610,0,1,0,3,1000,27,240,16,0,0,2104
mv49.comet.sdsc.xsede.org.546857.150516,1,0,0,3,12000,40,576,16,0,0,483532
mq25.comet.sdsc.xsede.org.647399.150702,0,0,0,3,8000,41,433,16,0,1,3436
7TS2r.trestles.sdsc.teragrid.org.2444682.150114,0,0,0,0,16000,40,426,16,0,0,19960
ACa1l3_1.trestles.sdsc.teragrid.org.2574350.150412,1,1,0,1,16000,51,603,16,0,0,109423
j5ew.comet.sdsc.xsede.org.709158.150722,1,1,0,3,8000,52,590,16,0,0,78044
ds45.trestles.sdsc.teragrid.org.2521554.150225,1,1,0,1,8000,78,268,16,0,0,39171
ms26.comet.sdsc.xsede.org.523865.150505,1,0,0,3,8000,53,496,16,0,0,98919
dav_r246-3ph.trestles.sdsc.teragrid.org.2528455.150227,1,1,0,1,1000,54,485,16,0,0,48512
mj41.trestles.sdsc.teragrid.org.2576038.150413,8,6,0,1,8000,0,0,16,0,3,427340
mi4.trestles.sdsc.teragrid.org.2588790.150426,1,1,0,1,8000,53,496,16,0,0,50191
ka10.comet.sdsc.xsede.org.671022.150707,0,1,0,3,8000,46,566,16,0,0,18355
AMg1e2_m.comet.sdsc.xsede.org.647815.150702,1,1,0,3,16000,51,590,16,0,0,67929
nv45.comet.sdsc.xsede.org.792366.150813,0,0,0,3,3000,7,324,16,0,1,185055
yu1cisc.comet.sdsc.xsede.org.759609.150811,1,1,0,3,8000,19,283,16,0,0,16860
nan11.comet.sdsc.xsede.org.843653.150827,1,1,0,3,8000,17,198,4,0,0,1043
n11m.comet.sdsc.xsede.org.1390379.151220,1,1,0,3,1000,5,124,16,0,0,20230
nan5.comet.sdsc.xsede.org.824868.150821,1,1,0,3,8000,18,204,4,0,0,822
5bh.comet.sdsc.xsede.org.720430.150726,0,0,0,3,1000,48,560,16,0,1,1057
nb20.comet.sdsc.xsede.org.1265428.151113,1,0,0,3,1000,7,330,16,0,0,11551
5TS2r.trestles.sdsc.teragrid.org.2444666.150114,0,0,0,0,16000,54,549,16,0,0,40950
mc5.comet.sdsc.xsede.org.554040.150519,1,0,0,3,8000,40,418,16,0,0,41330
kagga.comet.sdsc.xsede.org.962392.150906,1,1,0,3,8000,23,341,16,0,0,14598
